NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;INT-1_time;INT-1_elapsed;IM2a_time;IM2a_elapsed;INT-2_time;INT-2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
89;1;3;1:52.499;0;;37.922;0;37.141;0;37.436;2;122.8;7:08.465;09:12:08.465;0:37.922;0:37.141;0:37.436;190.1;Livio Galanti*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;37.922;37.141;37.436;15.705;15.705;22.217;37.922;15.537;53.459;21.604;1:15.063;14.160;1:29.223;23.276;1:52.499;
89;1;4;1:52.716;0;;37.848;0;37.104;2;37.764;0;122.6;9:01.181;09:14:01.181;0:37.848;0:37.104;0:37.764;191.2;Livio Galanti*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;37.848;37.104;37.764;15.710;15.710;22.138;37.848;15.432;53.280;21.672;1:14.952;14.250;1:29.202;23.514;1:52.716;
89;1;5;1:52.833;0;;37.889;0;37.468;0;37.476;0;122.5;10:54.014;09:15:54.014;0:37.889;0:37.468;0:37.476;188.2;Livio Galanti*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;37.889;37.468;37.476;15.553;15.553;22.336;37.889;15.644;53.533;21.824;1:15.357;14.264;1:29.621;23.212;1:52.833;
89;1;6;1:52.642;0;;37.799;0;37.320;0;37.523;0;122.7;12:46.656;09:17:46.656;0:37.799;0:37.320;0:37.523;190.1;Livio Galanti*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;37.799;37.320;37.523;15.611;15.611;22.188;37.799;15.757;53.556;21.563;1:15.119;14.255;1:29.374;23.268;1:52.642;
89;1;7;1:52.366;2;;37.523;2;37.179;0;37.664;0;123.0;14:39.022;09:19:39.022;0:37.523;0:37.179;0:37.664;185.2;Livio Galanti*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;37.523;37.179;37.664;15.409;15.409;22.114;37.523;15.640;53.163;21.539;1:14.702;14.365;1:29.067;23.299;1:52.366;
89;1;8;2:42.990;0;B;37.952;0;41.895;0;1:23.143;0;84.8;17:22.012;09:22:22.012;0:37.952;0:41.895;1:23.143;181.2;Livio Galanti*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;37.952;41.895;83.143;15.612;15.612;22.340;37.952;16.622;54.574;25.273;1:19.847;19.233;1:39.080;1:03.910;2:42.990;
93;1;1;3:25.620;0;;2:06.846;0;39.838;0;38.936;0;67.2;3:25.620;09:08:25.620;2:06.846;0:39.838;0:38.936;173.1;Patrick Brunson;0:01:23.547;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;126.846;39.838;38.936;1:42.531;1:42.531;24.315;2:06.846;16.927;2:23.773;22.911;2:46.684;15.113;3:01.797;23.823;3:25.620;
93;1;2;2:22.920;0;B;39.382;0;38.501;0;1:05.037;0;96.7;5:48.540;09:10:48.540;0:39.382;0:38.501;1:05.037;184.3;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;39.382;38.501;65.037;16.522;16.522;22.860;39.382;16.143;55.525;22.358;1:17.883;14.589;1:32.472;50.448;2:22.920;
93;1;3;2:04.272;0;;48.560;0;38.020;0;37.692;2;111.2;7:52.812;09:12:52.812;0:48.560;0:38.020;0:37.692;188.2;Patrick Brunson;0:00:46.923;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;48.560;38.020;37.692;25.966;25.966;22.594;48.560;15.894;1:04.454;22.126;1:26.580;14.220;1:40.800;23.472;2:04.272;
93;1;4;1:53.959;2;;38.277;2;37.762;2;37.920;0;121.3;9:46.771;09:14:46.771;0:38.277;0:37.762;0:37.920;188.2;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.277;37.762;37.920;15.933;15.933;22.344;38.277;15.792;54.069;21.970;1:16.039;14.438;1:30.477;23.482;1:53.959;
93;1;5;1:55.016;0;;38.485;0;38.542;0;37.989;0;120.1;11:41.787;09:16:41.787;0:38.485;0:38.542;0:37.989;190.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.485;38.542;37.989;16.043;16.043;22.442;38.485;15.735;54.220;22.807;1:17.027;14.422;1:31.449;23.567;1:55.016;
93;1;6;1:55.810;0;;38.735;0;38.149;0;38.926;0;119.3;13:37.597;09:18:37.597;0:38.735;0:38.149;0:38.926;180.0;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.735;38.149;38.926;15.818;15.818;22.917;38.735;16.019;54.754;22.130;1:16.884;15.239;1:32.123;23.687;1:55.810;
93;1;7;1:56.789;0;;39.964;0;38.323;0;38.502;0;118.3;15:34.386;09:20:34.386;0:39.964;0:38.323;0:38.502;189.1;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;39.964;38.323;38.502;16.428;16.428;23.536;39.964;15.978;55.942;22.345;1:18.287;14.662;1:32.949;23.840;1:56.789;
98;1;1;2:18.813;0;;59.327;0;40.153;0;39.333;0;99.5;2:18.813;09:07:18.813;0:59.327;0:40.153;0:39.333;180.0;Max Schweid;0:00:13.676;Am;;TechSport;Toyota Gazoo Racing;GF;59.327;40.153;39.333;33.812;33.812;25.515;59.327;16.980;1:16.307;23.173;1:39.480;15.360;1:54.840;23.973;2:18.813;
98;1;2;1:52.839;0;;38.364;0;37.076;0;37.399;0;122.5;4:11.652;09:09:11.652;0:38.364;0:37.076;0:37.399;188.2;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;38.364;37.076;37.399;15.907;15.907;22.457;38.364;15.477;53.841;21.599;1:15.440;14.116;1:29.556;23.283;1:52.839;
98;1;3;1:52.242;0;;37.799;0;37.141;0;37.302;2;123.1;6:03.894;09:11:03.894;0:37.799;0:37.141;0:37.302;189.1;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;37.799;37.141;37.302;15.726;15.726;22.073;37.799;15.390;53.189;21.751;1:14.940;14.125;1:29.065;23.177;1:52.242;
98;1;4;1:53.481;0;;38.333;0;37.787;0;37.361;0;121.8;7:57.375;09:12:57.375;0:38.333;0:37.787;0:37.361;189.1;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;38.333;37.787;37.361;15.887;15.887;22.446;38.333;15.540;53.873;22.247;1:16.120;14.119;1:30.239;23.242;1:53.481;
98;1;5;1:52.563;0;;37.610;0;37.385;0;37.568;0;122.8;9:49.938;09:14:49.938;0:37.610;0:37.385;0:37.568;190.1;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;37.610;37.385;37.568;15.590;15.590;22.020;37.610;15.578;53.188;21.807;1:14.995;14.175;1:29.170;23.393;1:52.563;
98;1;6;1:54.254;0;;37.465;2;36.852;2;39.937;0;120.9;11:44.192;09:16:44.192;0:37.465;0:36.852;0:39.937;192.2;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;37.465;36.852;39.937;15.549;15.549;21.916;37.465;15.314;52.779;21.538;1:14.317;14.225;1:28.542;25.712;1:54.254;
98;1;7;1:52.640;0;;37.793;0;36.877;0;37.970;0;122.7;13:36.832;09:18:36.832;0:37.793;0:36.877;0:37.970;185.2;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;37.793;36.877;37.970;15.527;15.527;22.266;37.793;15.298;53.091;21.579;1:14.670;14.354;1:29.024;23.616;1:52.640;
98;1;8;1:52.172;2;;37.593;0;37.046;0;37.533;0;123.2;15:29.004;09:20:29.004;0:37.593;0:37.046;0:37.533;190.1;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;FF;37.593;37.046;37.533;15.565;15.565;22.028;37.593;15.435;53.028;21.611;1:14.639;14.175;1:28.814;23.358;1:52.172;
